100m Medley,25m,1:21.60,332,18 Jun 2016,Etobicoke,Ontario Summer Festival,Medley,100
200m Medley,25m,2:33.03,504,17 Feb 2019,Etobicoke,Ontario Winter Festival ...,Medley,200
400m Medley,25m,5:22.79,516,16 Feb 2019,Etobicoke,Ontario Winter Festival ...,Medley,400
50m Freestyle,25m,31.22,396,25 Nov 2017,Montreal-Nord,Invitation provinciale 12 ans et ...,Freestyle,50
100m Freestyle,25m,1:07.84,406,26 Nov 2017,Montreal-Nord,Invitation provinciale 12 ans et ...,Freestyle,100
200m Freestyle,25m,2:25.68,434,18 Feb 2017,Etobicoke,Ontario Winter Festival,Freestyle,200
400m Freestyle,25m,4:44.38,556,17 Feb 2019,Etobicoke,Ontario Winter Festival ...,Freestyle,400
800m Freestyle,25m,9:55.37,521,16 Feb 2019,Etobicoke,Ontario Winter Festival ...,Freestyle,800
50m Butterfly,25m,33.48,386,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,50
100m Butterfly,25m,1:08.38,508,16 Feb 2019,Etobicoke,Ontario Winter Festival ...,Butterfly,100
200m Butterfly,25m,2:27.38,534,17 Feb 2019,Etobicoke,Ontario Winter Festival ...,Butterfly,200
50m Breaststroke,25m,43.63,280,20 Jan 2018,Ottawa,GO Kingfish Polar Bear Plunge,Breaststroke,50
100m Breaststroke,25m,1:32.03,311,21 Oct 2018,Nepean,NKB Fall Invitational,Breaststroke,100
200m Breaststroke,25m,3:06.84,373,25 Nov 2017,Montreal-Nord,Invitation provinciale 12 ans et ...,Breaststroke,200
50m Backstroke,25m,37.38,308,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Backstroke,50
100m Backstroke,25m,1:18.69,339,20 Jan 2018,Ottawa,GO Kingfish Polar Bear Plunge,Backstroke,100
200m Backstroke,25m,2:49.04,348,26 Nov 2017,Montreal-Nord,Invitation provinciale 12 ans et ...,Backstroke,200
200m Medley,50m,2:32.40,566,12 Feb 2022,Orlando (USA),Southern Zone South Section,Medley,200
400m Medley,50m,5:17.34,591,11 Feb 2022,Orlando (USA),Southern Zone South Section,Medley,400
50m Freestyle,50m,32.30,393,12 May 2017,Nepean,Festival of Spring,Freestyle,50
100m Freestyle,50m,1:04.55,514,25 Jul 2019,Calgary,Canadian Junior Championships,Freestyle,100
200m Freestyle,50m,2:11.62,632,10 Feb 2023,Orlando (USA),Southern Zone South Sectional,Freestyle,200
400m Freestyle,50m,4:35.49,632,12 Feb 2022,Orlando (USA),Southern Zone South Section,Freestyle,400
800m Freestyle,50m,9:29.91,615,9 Feb 2023,Orlando (USA),Southern Zone South Sectional,Freestyle,800
1500m Freestyle,50m,18:51.45,538,14 Apr 2019,Quebec,Eastern Canadian Championships,Freestyle,1500
50m Butterfly,50m,32.02,444,1 Jun 2018,Nepean,Eastern Ontario Long Course ...,Butterfly,50
100m Butterfly,50m,1:04.94,623,10 Feb 2023,Orlando (USA),Southern Zone South Sectional,Butterfly,100
200m Butterfly,50m,2:20.70,648,27 Jul 2022,Cary (USA),Futures Championships,Butterfly,200
50m Breaststroke,50m,46.16,255,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Breaststroke,50
100m Breaststroke,50m,1:35.41,303,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Breaststroke,100
200m Breaststroke,50m,3:18.38,343,23 Apr 2017,Ottawa,GO Kingfish April LC Invite,Breaststroke,200
50m Backstroke,50m,39.25,324,8 Apr 2018,Ottawa,ROCS Distance & Pentathlon,Backstroke,50
100m Backstroke,50m,1:22.21,341,12 May 2017,Nepean,Festival of Spring,Backstroke,100
200m Backstroke,50m,2:52.46,365,13 May 2017,Nepean,Festival of Spring,Backstroke,200
