100m Medley,25m,1:23.65,308,18 Jan 2020,Ottawa,GO Kingfish Polar Bear Plunge,Medley,100
200m Medley,25m,2:51.30,360,19 Jan 2020,Ottawa,GO Kingfish Polar Bear Plunge,Medley,200
400m Medley,25m,6:57.31,238,24 Nov 2018,Cornwall,CSL Snowflake Invitational,Medley,400
50m Freestyle,25m,33.25,327,17 Nov 2019,Cornwall,Snowflake Invitational Swim Meet,Freestyle,50
100m Freestyle,25m,1:07.94,404,2 Feb 2020,Nepean,Eastern Ontario Regional ...,Freestyle,100
200m Freestyle,25m,2:22.87,461,1 Feb 2020,Nepean,Eastern Ontario Regional ...,Freestyle,200
400m Freestyle,25m,4:58.76,479,31 Jan 2020,Nepean,Eastern Ontario Regional ...,Freestyle,400
800m Freestyle,25m,10:15.30,472,1 Feb 2020,Nepean,Eastern Ontario Regional ...,Freestyle,800
50m Butterfly,25m,49.56,119,3 Nov 2018,Ottawa,ROC Swimming Duel Meet,Butterfly,50
100m Butterfly,25m,1:47.97,129,10 Jun 2018,Brockville,Splash N Grill,Butterfly,100
50m Breaststroke,25m,49.59,191,2 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Breaststroke,50
100m Breaststroke,25m,1:29.97,332,26 Oct 2019,Nepean,SWOTT Team October Invitational,Breaststroke,100
200m Breaststroke,25m,3:17.22,317,19 Jan 2020,Ottawa,GO Kingfish Polar Bear Plunge,Breaststroke,200
50m Backstroke,25m,37.15,329,1 Feb 2020,Nepean,Eastern Ontario Regional ...,Backstroke,50
100m Backstroke,25m,1:24.93,272,15 Nov 2019,Cornwall,Snowflake Invitational Swim Meet,Backstroke,100
200m Backstroke,25m,3:13.90,232,24 Nov 2018,Cornwall,CSL Snowflake Invitational,Backstroke,200
200m Medley,50m,3:10.35,290,7 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Medley,200
400m Medley,50m,7:04.61,246,3 May 2019,Gatineau,Open,Medley,400
50m Freestyle,50m,34.00,337,7 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Freestyle,50
100m Freestyle,50m,1:13.61,346,5 Jul 2019,Halifax,Nova Scotia Ken Dunn Provincial ...,Freestyle,100
200m Freestyle,50m,2:39.73,353,1 Jun 2019,Nepean,Eastern Ontario Regional Long ...,Freestyle,200
400m Freestyle,50m,5:21.11,399,6 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Freestyle,400
800m Freestyle,50m,10:46.83,421,5 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,800
50m Butterfly,50m,42.47,190,7 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Butterfly,50
50m Breaststroke,50m,45.50,269,7 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Breaststroke,50
100m Breaststroke,50m,1:37.88,281,5 May 2019,Gatineau,Open,Breaststroke,100
200m Breaststroke,50m,3:29.73,291,3 May 2019,Gatineau,Open,Breaststroke,200
50m Backstroke,50m,40.66,292,7 Dec 2019,Pointe-Claire,Invitation decembre ...,Backstroke,50
100m Backstroke,50m,1:29.96,268,4 May 2019,Gatineau,Open,Backstroke,100
200m Backstroke,50m,3:11.08,273,2 Jun 2019,Nepean,Eastern Ontario Regional Long ...,Backstroke,200
