100m Medley,25m,1:01.58,512,31 Oct 2021,Fredericton,Amby Leger,Medley,100
200m Medley,25m,2:08.62,619,27 Nov 2022,Halifax,AUS Kemp Fry Invitational,Medley,200
400m Medley,25m,4:37.80,603,26 Nov 2022,Halifax,AUS Kemp Fry Invitational,Medley,400
50m Freestyle,25m,25.11,517,21 Aug 2021,Ottawa,ROC Swimming In House Racing,Freestyle,50
100m Freestyle,25m,54.66,552,21 Aug 2021,Ottawa,ROC Swimming In House Racing,Freestyle,100
200m Freestyle,25m,2:08.01,467,20 Oct 2019,Nepean,NKB Fall Invitational,Freestyle,200
400m Freestyle,25m,4:17.00,563,27 Nov 2022,Halifax,AUS Kemp Fry Invitational,Freestyle,400
800m Freestyle,25m,9:23.59,487,2 Nov 2019,Ottawa,ROC Swimming Duel Meet,Freestyle,800
50m Butterfly,25m,52.09,72,8 Nov 2014,Ottawa,Time Trials,Butterfly,50
100m Butterfly,25m,1:29.31,153,11 Jun 2017,Brockville,Splash N Grill,Butterfly,100
200m Butterfly,25m,2:16.09,503,16 Oct 2021,Wolfville,12th Annual Jack Scholz AUS ...,Butterfly,200
50m Breaststroke,25m,32.77,441,30 Oct 2021,Fredericton,Amby Leger,Breaststroke,50
100m Breaststroke,25m,1:11.72,457,30 Oct 2022,Wolfville,13th Annual Jack Scholz AUS ...,Breaststroke,100
200m Breaststroke,25m,2:30.54,508,7 Dec 2019,Pointe-Claire,Invitation decembre ...,Breaststroke,200
50m Backstroke,25m,29.41,431,16 Nov 2019,Cornwall,Snowflake Invitational Swim Meet,Backstroke,50
100m Backstroke,25m,59.54,534,14 Jan 2023,Halifax,Acadia vs Dal AUS Dual Meet,Backstroke,100
200m Backstroke,25m,2:07.93,562,26 Nov 2022,Halifax,AUS Kemp Fry Invitational,Backstroke,200
200m Medley,50m,2:15.05,601,2 Feb 2020,Nepean,Eastern Ontario Regional ...,Medley,200
400m Medley,50m,4:47.25,611,31 Jan 2020,Nepean,Eastern Ontario Regional ...,Medley,400
50m Freestyle,50m,26.70,480,4 May 2019,Gatineau,Open,Freestyle,50
100m Freestyle,50m,59.65,486,5 Jul 2019,Halifax,Nova Scotia Ken Dunn Provincial ...,Freestyle,100
200m Freestyle,50m,2:48.09,223,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Freestyle,200
400m Freestyle,50m,4:51.93,428,4 May 2019,Gatineau,Open,Freestyle,400
800m Freestyle,50m,9:57.86,432,6 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Freestyle,800
1500m Freestyle,50m,18:43.35,466,6 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Freestyle,1500
50m Butterfly,50m,28.60,472,3 May 2019,Gatineau,Open,Butterfly,50
100m Butterfly,50m,1:04.32,454,6 Jul 2019,Halifax,Nova Scotia Ken Dunn Provincial ...,Butterfly,100
200m Butterfly,50m,2:25.95,436,5 May 2019,Gatineau,Open,Butterfly,200
50m Breaststroke,50m,46.69,171,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Breaststroke,50
100m Breaststroke,50m,1:12.50,482,5 Jul 2019,Halifax,Nova Scotia Ken Dunn Provincial ...,Breaststroke,100
200m Breaststroke,50m,2:36.84,519,27 Jul 2019,Calgary,Canadian Junior Championships,Breaststroke,200
50m Backstroke,50m,29.87,505,18 Jan 2020,Ottawa,GO Kingfish Polar Bear Plunge,Backstroke,50
100m Backstroke,50m,1:00.99,614,1 Feb 2020,Nepean,Eastern Ontario Regional ...,Backstroke,100
200m Backstroke,50m,2:15.10,568,2 Feb 2020,Nepean,Eastern Ontario Regional ...,Backstroke,200
