100m Medley,25m,1:24.04,304,15 May 2016,Kingston,KBM Last Chance Qualifier,Medley,100
200m Medley,25m,2:40.31,439,25 Nov 2018,Cornwall,CSL Snowflake Invitational,Medley,200
400m Medley,25m,5:50.06,404,23 Feb 2018,Kingston,Heats and Finals SC Finale,Medley,400
50m Freestyle,25m,28.05,546,6 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,50
100m Freestyle,25m,1:01.32,550,7 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,100
200m Freestyle,25m,2:17.38,519,6 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,200
400m Freestyle,25m,4:51.61,516,6 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,400
800m Freestyle,25m,9:52.20,530,6 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,800
50m Butterfly,25m,32.63,417,24 Feb 2018,Kingston,Heats and Finals SC Finale,Butterfly,50
100m Butterfly,25m,1:13.98,402,2 Feb 2019,Nepean,Eastern Ontario Regional ...,Butterfly,100
200m Butterfly,25m,2:53.00,330,3 Nov 2018,Ottawa,ROC Swimming Duel Meet,Butterfly,200
50m Breaststroke,25m,44.80,259,29 Jan 2016,Belleville,Eastern Ontario Short Course ...,Breaststroke,50
100m Breaststroke,25m,1:27.84,357,20 Oct 2019,Nepean,NKB Fall Invitational,Breaststroke,100
200m Breaststroke,25m,3:12.97,339,3 Nov 2018,Ottawa,ROC Swimming Duel Meet,Breaststroke,200
50m Backstroke,25m,34.59,408,2 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Backstroke,50
100m Backstroke,25m,1:18.72,341,4 Nov 2017,Ottawa,ROCS Duel Meet,Backstroke,100
200m Backstroke,25m,2:52.30,331,21 Oct 2018,Nepean,NKB Fall Invitational,Backstroke,200
200m Medley,50m,2:47.39,427,4 May 2019,Gatineau,Open,Medley,200
400m Medley,50m,5:58.60,409,13 May 2018,Nepean,Festival of Spring,Medley,400
50m Freestyle,50m,28.69,561,8 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,50
100m Freestyle,50m,1:02.64,562,7 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,100
200m Freestyle,50m,2:18.82,539,6 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,200
400m Freestyle,50m,5:08.27,451,7 Mar 2019,Unionville,Spring Ontario Youth-Junior ...,Freestyle,400
800m Freestyle,50m,10:01.98,522,5 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,800
1500m Freestyle,50m,19:40.58,473,6 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Freestyle,1500
50m Butterfly,50m,32.29,433,3 May 2019,Gatineau,Open,Butterfly,50
100m Butterfly,50m,1:18.07,358,4 May 2019,Gatineau,Open,Butterfly,100
200m Butterfly,50m,3:10.46,261,5 May 2019,Gatineau,Open,Butterfly,200
50m Breaststroke,50m,49.16,213,11 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Breaststroke,50
100m Breaststroke,50m,1:32.09,337,12 May 2018,Nepean,Festival of Spring,Breaststroke,100
200m Breaststroke,50m,3:30.42,288,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Breaststroke,200
50m Backstroke,50m,37.55,370,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Backstroke,50
100m Backstroke,50m,1:21.45,361,20 Jan 2018,Ottawa,GO Kingfish Polar Bear Plunge,Backstroke,100
200m Backstroke,50m,2:59.26,331,21 Jan 2018,Ottawa,GO Kingfish Polar Bear Plunge,Backstroke,200
