100m Medley,25m,1:16.51,267,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Medley,100
200m Medley,25m,2:20.32,476,8 Dec 2019,Pointe-Claire,Invitation decembre ...,Medley,200
400m Medley,25m,5:54.92,289,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Medley,400
50m Freestyle,25m,23.99,593,11 Dec 2021,Gatineau,Grand Prix Gatineau,Freestyle,50
100m Freestyle,25m,52.85,614,18 Dec 2021,Pointe-Claire,Invitation decembre ...,Freestyle,100
200m Freestyle,25m,1:59.28,578,17 Dec 2021,Pointe-Claire,Invitation decembre ...,Freestyle,200
400m Freestyle,25m,4:30.57,482,1 Feb 2019,Nepean,Eastern Ontario Regional ...,Freestyle,400
800m Freestyle,25m,9:50.29,423,24 Nov 2017,Montreal-Nord,Invitation provinciale 13 ans et ...,Freestyle,800
50m Butterfly,25m,26.85,531,10 Dec 2021,Gatineau,Grand Prix Gatineau,Butterfly,50
100m Butterfly,25m,1:01.70,464,11 Dec 2021,Gatineau,Grand Prix Gatineau,Butterfly,100
200m Butterfly,25m,2:40.23,308,3 Nov 2018,Ottawa,ROC Swimming Duel Meet,Butterfly,200
50m Breaststroke,25m,31.42,518,10 Dec 2021,Gatineau,Grand Prix Gatineau,Breaststroke,50
100m Breaststroke,25m,1:15.17,399,8 Dec 2019,Pointe-Claire,Invitation decembre ...,Breaststroke,100
200m Breaststroke,25m,3:00.81,293,4 Nov 2017,Ottawa,ROCS Duel Meet,Breaststroke,200
50m Backstroke,25m,29.04,447,19 Dec 2021,Pointe-Claire,Invitation decembre ...,Backstroke,50
100m Backstroke,25m,1:06.23,388,19 Oct 2019,Nepean,NKB Fall Invitational,Backstroke,100
200m Backstroke,25m,2:25.26,384,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Backstroke,200
200m Medley,50m,2:21.61,521,10 Apr 2022,Unionville,Spring Forward Invitational ...,Medley,200
400m Medley,50m,5:23.41,428,15 May 2022,Nepean,NKB Festival of Spring,Medley,400
50m Freestyle,50m,24.73,604,24 Apr 2022,Pointe-Claire,Eastern Canadian Championships,Freestyle,50
100m Freestyle,50m,54.04,654,5 Mar 2022,Toronto,Trials Selection Prep Invite,Freestyle,100
200m Freestyle,50m,2:01.31,594,8 Apr 2022,Unionville,Spring Forward Invitational ...,Freestyle,200
400m Freestyle,50m,4:32.27,528,1 Feb 2019,Nepean,Eastern Ontario Regional ...,Freestyle,400
800m Freestyle,50m,10:06.90,413,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,800
1500m Freestyle,50m,19:29.88,412,14 May 2017,Nepean,Festival of Spring,Freestyle,1500
50m Butterfly,50m,27.03,559,18 Dec 2021,Pointe-Claire,Invitation decembre ...,Butterfly,50
100m Butterfly,50m,1:02.48,497,4 Mar 2022,Toronto,Trials Selection Prep Invite,Butterfly,100
200m Butterfly,50m,2:48.45,284,5 May 2019,Gatineau,Open,Butterfly,200
50m Breaststroke,50m,33.57,461,17 Dec 2021,Pointe-Claire,Invitation decembre ...,Breaststroke,50
100m Breaststroke,50m,1:15.74,423,9 Apr 2022,Unionville,Spring Forward Invitational ...,Breaststroke,100
200m Breaststroke,50m,3:10.94,288,12 May 2017,Nepean,Festival of Spring,Breaststroke,200
50m Backstroke,50m,30.60,482,19 Dec 2021,Pointe-Claire,Invitation decembre ...,Backstroke,50
100m Backstroke,50m,1:08.41,435,1 Feb 2019,Nepean,Eastern Ontario Regional ...,Backstroke,100
200m Backstroke,50m,2:33.56,387,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Backstroke,200
