100m Medley,25m,1:31.77,233,15 May 2016,Kingston,KBM Last Chance Qualifier,Medley,100
200m Medley,25m,2:51.37,359,20 Oct 2018,Nepean,NKB Fall Invitational,Medley,200
400m Medley,25m,6:10.31,341,21 Oct 2018,Nepean,NKB Fall Invitational,Medley,400
50m Freestyle,25m,30.06,443,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Freestyle,50
100m Freestyle,25m,1:04.98,462,23 Feb 2019,Kingston,Heats and Finals SC Finale,Freestyle,100
200m Freestyle,25m,2:19.39,497,23 Feb 2019,Kingston,Heats and Finals SC Finale,Freestyle,200
400m Freestyle,25m,5:06.38,448,1 Feb 2019,Nepean,Eastern Ontario Regional ...,Freestyle,400
800m Freestyle,25m,10:25.76,449,24 Feb 2019,Kingston,Heats and Finals SC Finale,Freestyle,800
1500m Freestyle,25m,20:22.46,425,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Freestyle,1500
50m Butterfly,25m,53.43,95,24 May 2015,Kingston,May Wind-up Qualifier,Butterfly,50
100m Butterfly,25m,1:30.97,216,21 Oct 2018,Nepean,NKB Fall Invitational,Butterfly,100
50m Breaststroke,25m,39.40,384,1 Feb 2019,Nepean,Eastern Ontario Regional ...,Breaststroke,50
100m Breaststroke,25m,1:29.26,340,22 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Breaststroke,100
200m Breaststroke,25m,3:12.71,340,24 Feb 2018,Kingston,Heats and Finals SC Finale,Breaststroke,200
50m Backstroke,25m,41.29,240,17 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Backstroke,50
100m Backstroke,25m,1:18.05,350,24 Feb 2019,Kingston,Heats and Finals SC Finale,Backstroke,100
200m Backstroke,25m,2:51.85,333,25 Nov 2018,Cornwall,CSL Snowflake Invitational,Backstroke,200
200m Medley,50m,2:58.45,353,21 Jan 2018,Ottawa,GO Kingfish Polar Bear Plunge,Medley,200
50m Freestyle,50m,30.83,452,9 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,50
100m Freestyle,50m,1:07.85,442,2 Jun 2018,Nepean,Eastern Ontario Long Course ...,Freestyle,100
200m Freestyle,50m,2:31.21,417,3 Jun 2018,Nepean,Eastern Ontario Long Course ...,Freestyle,200
400m Freestyle,50m,5:07.63,454,1 Jun 2018,Nepean,Eastern Ontario Long Course ...,Freestyle,400
800m Freestyle,50m,10:39.89,434,2 Jun 2018,Nepean,Eastern Ontario Long Course ...,Freestyle,800
1500m Freestyle,50m,20:16.91,439,7 Apr 2018,Ottawa,ROCS Distance & Pentathlon,Freestyle,1500
50m Butterfly,50m,40.63,217,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Butterfly,50
100m Butterfly,50m,1:45.75,144,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Butterfly,100
200m Butterfly,50m,3:27.91,201,5 May 2019,Gatineau,Open,Butterfly,200
50m Breaststroke,50m,45.32,273,23 Apr 2017,Ottawa,GO Kingfish April LC Invite,Breaststroke,50
100m Breaststroke,50m,1:30.28,358,2 Jun 2018,Nepean,Eastern Ontario Long Course ...,Breaststroke,100
200m Breaststroke,50m,3:22.76,322,3 May 2019,Gatineau,Open,Breaststroke,200
50m Backstroke,50m,41.78,271,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Backstroke,50
100m Backstroke,50m,1:23.22,340,8 Apr 2018,Ottawa,ROCS Distance & Pentathlon,Backstroke,100
200m Backstroke,50m,3:06.69,293,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Backstroke,200
