100m Medley,25m,1:00.10,551,22 Oct 2023,Nepean (ON),NKB Fall Invitational,Medley,100
200m Medley,25m,2:10.34,595,21 Oct 2023,Nepean (ON),NKB Fall Invitational,Medley,200
400m Medley,25m,4:50.51,528,26 Nov 2022,Ottawa (ON),Time Trials,Medley,400
50m Freestyle,25m,28.37,358,21 Aug 2021,Ottawa (ON),ROC Swimming In House Racing,Freestyle,50
100m Freestyle,25m,55.50,527,2 May 2023,Toronto (ON),Tuesday Night at the Races VII,Freestyle,100
200m Freestyle,25m,1:58.58,588,9 Dec 2022,Pointe-Claire (QC),Invitation Pointe-Claire ...,Freestyle,200
400m Freestyle,25m,4:32.90,470,11 Dec 2021,Gatineau (QC),Grand Prix Gatineau,Freestyle,400
50m Butterfly,25m,27.83,477,20 Jan 2023,Ottawa (ON),GO Polar Plunge,Butterfly,50
100m Butterfly,25m,1:02.16,454,22 Oct 2023,Nepean (ON),NKB Fall Invitational,Butterfly,100
50m Breaststroke,25m,30.32,557,20 Jan 2023,Ottawa (ON),GO Polar Plunge,Breaststroke,50
100m Breaststroke,25m,1:05.52,600,22 Oct 2023,Nepean (ON),NKB Fall Invitational,Breaststroke,100
200m Breaststroke,25m,2:19.57,638,21 Oct 2023,Nepean (ON),NKB Fall Invitational,Breaststroke,200
50m Backstroke,25m,28.83,451,4 Nov 2023,Cornwall (ON),CSL Snowflake Invitational,Backstroke,50
100m Backstroke,25m,59.15,545,21 Oct 2023,Nepean (ON),NKB Fall Invitational,Backstroke,100
200m Backstroke,25m,2:07.77,565,10 Dec 2022,Pointe-Claire (QC),Invitation Pointe-Claire ...,Backstroke,200
200m Medley,50m,2:14.21,612,11 Jul 2023,Halifax (NS),Ken Dunn East Coast Championships,Medley,200
400m Medley,50m,4:56.10,558,9 Jul 2023,Halifax (NS),Ken Dunn East Coast Championships,Medley,400
50m Freestyle,50m,24.98,586,15 Apr 2023,Nepean (ON),NKB Cup,Freestyle,50
100m Freestyle,50m,55.99,586,3 Mar 2023,Scarborough (ON),Winter Ontario Swimming ...,Freestyle,100
200m Freestyle,50m,2:02.86,572,15 Apr 2023,Nepean (ON),NKB Cup,Freestyle,200
400m Freestyle,50m,4:24.15,578,4 Jun 2023,Nepean (ON),Eastern Ontario Regional ...,Freestyle,400
800m Freestyle,50m,9:28.33,503,12 May 2023,Ottawa (ON),ROC Swimming 8th Annual Go the ...,Freestyle,800
1500m Freestyle,50m,17:50.94,538,12 May 2023,Ottawa (ON),ROC Swimming 8th Annual Go the ...,Freestyle,1500
50m Butterfly,50m,48.82,94,22 Apr 2018,Ottawa (ON),GO Kingfish Dive into Spring Long ...,Butterfly,50
100m Butterfly,50m,1:05.25,435,2 Jun 2023,Nepean (ON),Eastern Ontario Regional ...,Butterfly,100
200m Butterfly,50m,2:33.21,373,15 Apr 2023,Nepean (ON),NKB Cup,Butterfly,200
50m Breaststroke,50m,30.69,604,4 Aug 2023,Toronto (ON),Canadian Championships,Breaststroke,50
100m Breaststroke,50m,1:07.44,599,2 Aug 2023,Toronto (ON),Canadian Championships,Breaststroke,100
200m Breaststroke,50m,2:26.04,641,6 Aug 2023,Toronto (ON),Canadian Championships,Breaststroke,200
50m Backstroke,50m,28.68,565,29 Mar 2023,Toronto (ON),Canadian Trials,Backstroke,50
100m Backstroke,50m,1:01.68,585,28 Mar 2023,Toronto (ON),Canadian Trials,Backstroke,100
200m Backstroke,50m,2:13.12,594,1 Apr 2023,Toronto (ON),Canadian Trials,Backstroke,200
